prog_id,session_id,Solution add project,Com refactorings,Window event move,Debugger exception not handles,System event remote disconnect,Com solution explorer,Com team,Com debug,Com unknown,Document saved,Com resources,IDE state shutdown,Com tree model browser,Test run event,Com type hierarchy,Completion Event,Edit event 10 or more changes,Debugger run,Solution close solution,Com help,Com window,Com tools,Com OBS,Com mercurial,Window event activate,Build event clean,Com supercharger,Com build,Com completion,System event unlock,Debugger break,Com close,Com architectureDesigner,Com KaVE,Com NCrunch,Window event close,Com bookmarks,Debugger exception thrown,Com code maid,Com generate,Com view,Window event create,Solution rename solution,Build event unknown,IDE state startup,Edit event less than 5 changes,Version control event,Com visual svn,Com architecture context menues,Solution remove project,Com choose language,Document opened,Edit event 5 to 9 changes,Navigation event keyboard,Build event build,Com project,System event lock,Debugger design,Com SQL,Com textcontrol,Com bulb action,Solution rename project,Com find usages,Find complete,Build event rebuild all,Com edit,System event resume,Solution add project item,Document close,Com NuGet,Com ViEmu,Com other context menues,Activity Event,Com continuous testing,Com save,System event remote connect,Com test explorer,Find cancelled,Solution add solution item,Window event deactivate,Solution open solution,Com file,Com unit test,Solution remove solution item,System event suspend,Com JetBrains,Navigation event ctrl click,Solution rename project item,Navigation event click,Com unit test session
0,6127f015-2e67-4db7-aadf-679b0de1ebd6,0.002119873727710664,0.0,2.818209529150019E-6,0.0,0.0,0.0,4.513262309084636E-4,0.04162830554719557,1.6781015682950582E-5,5.746471354090905E-5,0.0,2.364391222884836E-5,0.0,2.7226675061616185E-4,0.0,4.0160988234287653E-4,2.098634058961859E-4,7.929555499209221E-4,1.343315583806717E-5,0.0,0.0,0.0,0.22618087308334964,0.0,-2.436737208582377E-6,0.0,0.0,5.466876699076852E-5,2.2620464234002403E-4,2.088371247407822E-4,0.0010018058481060944,1.305705019681824E-4,0.0,0.0,0.0,8.362130765985344E-5,0.0,0.0,0.0,0.0,4.006306946086611E-5,9.218790181983722E-6,0.0,0.0,6.409503002555113E-6,2.0569650040547583E-5,2.234182183709242E-4,0.0,0.0,0.0,0.0,1.0677961687598138E-5,1.5481236430668968E-4,2.5797865253115857E-4,1.0711225746386135E-4,0.0,2.076627438343861E-4,8.531154043245696E-5,0.0,0.001076954880165288,0.0,0.0,0.0,0.0,0.0,0.0020798157812458944,0.0,6.721411646533869E-5,6.493128367639851E-5,0.0,0.0,0.0,5.161439958588813E-6,0.0,0.0,0.0,1.4362270888005775E-4,0.0,0.006623503247692518,5.488038588684827E-4,7.365490756998443E-6,4.861217922472747E-5,0.0,0.0,0.0,4.18417042018857E-5,0.0,0.0,1.394092706725572E-4,0.0
0,da2fee65-853c-4f77-a0b9-e9a79be9ecd9,0.012272884524034902,0.0,2.7571969312583455E-6,0.0,0.0,0.0,0.0,0.0480608188432991,0.0,0.0,0.0,1.2867194552130366E-4,0.0,0.0,0.0,0.0,0.0,0.0,7.310424262470506E-5,0.0,0.0,0.0,0.25915965016759407,0.0,-8.610978264351225E-7,0.0,0.0,0.0,0.0,2.2730144682761683E-4,0.0,0.0,0.0,0.0,0.0,1.8961392773524032E-4,0.0,0.0,0.0,0.0,0.0,5.574371992120997E-6,0.0,0.0,3.488099656186104E-5,2.763989661797427E-6,2.4317172699247778E-4,0.0,0.0,0.0,0.0,6.4566965284244944E-6,0.0,0.0,0.0,0.0,2.2602323310253375E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014631370728129067,1.4723371441228902E-4,0.0,0.0,0.0,5.169744246109397E-7,0.0,0.0,0.0,0.0,0.0,0.0356215367167801,0.0,4.0083553696575835E-5,9.122452792991093E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,86acce83-7bec-4f5b-b98b-2b40e9b0a5d1,0.012590912305204843,0.0,1.7332379673542675E-6,0.0,0.0,0.0,0.0,0.04764745667416116,5.925997041393066E-6,0.0,0.0,1.2941786253604823E-4,0.0,0.0,0.0,0.0,0.0,0.0,7.352803118407486E-5,0.0,0.0,0.0,0.25834708279718477,0.0,-1.039307690344475E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.721394458382842E-5,0.0,0.0,0.0,0.0,4.385802794456631E-4,1.6820061752456123E-5,0.0,0.0,3.5083203256734024E-5,1.390006316654058E-6,2.4458140435403193E-4,0.0,0.0,0.0,0.0,1.9482380163805144E-5,0.0,2.2593246741632356E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.442617521756199E-5,0.0,0.0,0.0,3.639799717521456E-6,0.0,0.0,0.0,0.0,0.0,0.03625456093486126,0.0,4.031591984750773E-5,9.17533605924566E-6,0.0,0.0,0.0,0.0,0.0,0.0,3.468517357357679E-5,0.0
0,0e914c68-e1fb-4dc5-a234-be68791c41f3,0.014237511075597818,0.0,8.819573388865597E-7,0.0,0.0,0.0,0.0,0.048764640875197565,6.700980483932703E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.157189908676161E-5,0.0,0.0,2.80738351384922E-4,0.2536530239801349,0.0,-1.9587083925754028E-7,0.0,0.0,0.0,0.0,2.585172206297985E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9835637673719986E-5,4.715361044925069E-6,4.1485049837046786E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.586032774184977E-4,2.5706346719271656E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.645872016659679E-6,0.0,0.0,0.0,0.0,0.0,0.040995816533885815,0.0,4.558831032194321E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,f05dbe66-8faa-4dc1-8635-55cb1010dd52,0.008115544705286139,0.0,7.52298989982685E-6,0.0,0.0,0.0,0.004336322452053377,0.035697733116895475,8.416177429066936E-5,1.1863701948752319E-4,0.0,4.130357584549449E-5,0.0,7.92705140901796E-4,0.0,0.0,2.444070711049183E-4,0.0,4.6932788925259794E-5,0.0,2.3199221058477635E-4,7.923521580053167E-4,0.19046522990303089,0.0,-1.2659651829587712E-5,2.142357580699343E-4,0.0,2.865027920668479E-4,0.0,1.4592710960884187E-4,0.0,0.0,0.0,1.5893979038721299E-4,0.0,1.947708748530471E-4,0.0,0.0,0.0,0.0,8.048414815028345E-4,5.189167908406269E-5,0.0,0.0,1.1196767727590843E-5,3.548952473636512E-5,8.586368826934058E-4,0.0,0.0,0.0023649866012524297,0.0,5.1814840611457384E-5,1.4187114901899095E-4,0.0,2.2453741255888288E-4,0.001214540548155912,1.4510649875498668E-4,0.0,0.0,6.336097768980571E-4,0.0,0.0,0.0,0.0,1.481106013443996E-4,0.0011988196265925288,0.0,3.522492474885634E-4,1.3233328914756133E-4,0.0021804495132128512,0.0,0.0,1.3552445756728824E-5,0.0,0.0,0.0,0.0,0.0,0.020690963454319436,0.0016688586000121978,2.5733567539621313E-5,1.0834705754271077E-4,8.788880681103124E-4,0.0,0.0,0.0,0.0,0.0,6.64184235574763E-5,0.0
0,cf20b71e-d8b8-46c7-af24-cc8f94d44d03,0.00638803633764667,0.0,1.096272947175483E-6,0.0,0.0,0.0,0.0,0.053657757554411725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2278619407406785E-5,0.0,0.0,0.0,0.2590300021267429,0.0,-3.98401268544212E-7,0.0,0.0,0.0,0.0,2.629120011683178E-4,0.0,4.109488957839066E-4,0.0,0.0,0.0,1.0966006077149059E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.017284257715046E-5,7.992536599896953E-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2477793325370356E-5,0.0,0.0,2.614335339914799E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.515016941481342E-5,0.0,0.0,0.0,5.979671063946006E-7,0.0,0.0,0.0,0.0,0.0,0.010545811944437492,0.0,2.3181654721926892E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,19fe5661-9ecc-48e2-aede-2492f85154bc,7.015965224495337E-4,0.0,1.379166225422437E-5,0.0,0.0,0.0,0.0,0.0,2.5261150018133784E-5,8.126132083805033E-5,0.0,3.677855322018795E-4,0.0,0.0,0.0,0.0,0.0,0.0,2.0895528291744805E-4,0.0,0.0,0.0,0.09210173496371156,0.0,-1.3290981381769482E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003197665685435887,0.0,0.0,0.0,0.0,0.0,9.400668785200998E-4,0.0,0.0,9.97010329816766E-5,3.950182787110935E-6,0.0,0.0,0.0,0.0,0.0,0.0010888628458249167,0.0,0.0,0.0,0.0018024687573623042,0.0,0.0,0.0,3.471966277791194E-4,0.0,0.0,0.0,0.0,0.0,0.0068764220512960396,0.0,0.0,3.787569108439981E-4,0.0,0.0,0.0,1.9209814845105187E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.004426462002287923,1.1457160353883794E-4,3.911232737256193E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,56fde61a-dc60-4ca6-9c9c-3fc1c22fad35,0.0016259510514409538,0.0,5.159612212005691E-6,0.0,0.0,0.0,0.0,0.024817956871078933,5.307876266357744E-5,1.2052687707224356E-4,0.0,3.409374316363649E-5,0.0,0.0,0.0,0.009526329543927825,4.53924179449428E-4,0.002368504121888861,1.9370168548560616E-5,0.0,1.276642110578259E-4,0.0,0.13599554657074056,0.0,-4.563239998444606E-6,0.0,0.0,1.1824583624840237E-4,0.0031083001373624197,1.2045449561622869E-4,0.0030624904799727007,0.0,0.0,1.3119572049195746E-4,0.0,6.028958412106929E-5,0.0,0.0,0.0,0.0,1.733088712931057E-4,5.90808528550541E-6,0.0,0.0,9.242292352491734E-6,5.565969302791578E-5,0.0,0.0,0.0,0.0,0.0,6.843230736390835E-6,4.977027377071893E-4,0.0021575810365779434,3.706855898407125E-4,7.101281035706945E-4,1.1977712821846905E-4,5.33071191319805E-4,0.0,0.0046588003001832344,0.0,0.0,0.0,0.0,0.0,0.0035727262516848154,0.0,0.0,4.681438497973498E-5,2.3997821622502856E-4,0.0,0.0,8.218851227378056E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.001377547494751441,1.0620795226808992E-5,5.076001260362099E-5,0.0,0.0,0.0,1.8100306905570888E-4,0.0,0.0,1.7361127163547773E-4,0.0
0,c33463ea-8592-45d3-a821-8e194f15bfd1,0.014639707492924505,0.0,2.3639125905003462E-6,0.0,0.0,0.0,0.0,0.04540037827092024,5.271061619394365E-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.360118862465261E-5,0.0,0.0,0.0,0.2687803107352566,0.0,-1.2325924728711417E-6,0.0,0.0,0.0,0.0,1.355682365613914E-4,0.0,8.476085818936555E-4,0.0,2.9531438209101743E-4,0.0,5.654523271289315E-5,0.0,0.0,0.0,0.0,1.3003626768742384E-4,2.327285903444226E-5,0.0,0.0,2.080389394521408E-5,4.945536688765252E-6,2.9006733278701634E-4,0.0,0.0,0.0,0.0,2.6956541175685195E-5,0.0,6.698754182327322E-5,0.0,0.0,1.3480587810271648E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.544885256176433E-4,4.3906925741506255E-5,0.0,0.0,0.0,2.466691314037282E-6,0.0,0.0,0.0,0.0,0.0,0.042491141131389035,0.0,4.781365684732982E-5,1.0881715497378726E-5,0.0,0.0,0.0,0.0,0.0,0.0,2.0567867398411775E-5,0.0
0,f2d01c7c-5ef3-471f-8344-a136c22a1932,0.004390402944400526,0.0,3.0823044310050544E-6,0.0,0.0,0.0,0.0,0.033331002325608615,5.269250382128738E-6,2.9493671686944156E-4,0.0,0.0,0.0,0.0,0.0,0.0,2.1790023727633672E-4,0.0,2.61517231164531E-5,4.7928477679201663E-4,0.0,1.7660467274457426E-4,0.16747025643019173,0.0,-2.58755471251377E-6,0.0,0.0,0.0,0.0,1.626259786842024E-4,0.0,2.5419519104897967E-4,0.0,1.7712773886132232E-4,0.0,8.139715495734357E-5,0.0,0.0,0.0,0.0,0.0,2.1935441026774487E-5,0.0,0.0,1.2478046845990738E-5,3.46068605982314E-5,8.699029557975209E-5,0.0,0.0,0.0,0.0,2.5407433541790947E-5,3.5079743951581596E-4,2.0089356520702202E-5,0.0,0.0,1.617114629126998E-4,0.0,0.0,0.002248706712746931,0.0,0.0,0.0,0.0,0.0,0.004389142459947093,0.0,7.851163127300478E-4,6.320424670331334E-5,0.0,0.0,0.0,6.966008353780568E-6,0.0,0.0,0.0,0.0,0.0,0.012742962109489168,0.0,1.4339167744035714E-5,1.9906696402636066E-4,0.0,0.0,0.0,0.0,0.0,0.0,1.233647958384008E-5,0.0
0,3c346752-38b4-4c86-aa6d-922f81bb8f0b,0.007812519529181204,0.0,7.069321144646332E-6,0.0,0.0,0.0,0.0,0.04355172105183753,1.6669131915537656E-5,2.010828447458952E-5,0.0,9.100930222254968E-5,5.930270728846296E-4,3.4933315772190055E-4,0.0,0.0,8.077987086382198E-5,0.0,5.17064235240062E-5,0.0,3.407848387723287E-4,6.983552070038869E-4,0.21000064525402645,0.0,-6.943193601297055E-6,0.0,0.0,0.0,0.0,6.430786753444216E-4,0.0,0.0,0.0,0.0,0.0,1.8775875649094717E-4,0.0,0.0,0.0,0.0,1.5420933563094002E-4,5.125558670881333E-5,0.0,0.0,2.467122996439453E-5,9.774810950821086E-6,0.0,0.0,0.0,0.0,0.0,5.936843993061815E-5,3.907529194938385E-5,3.972008926366558E-5,8.245852925875782E-5,0.0,6.394623675707325E-4,0.0,0.0,6.443590063610633E-4,0.0,0.0,0.0,9.337401241226768E-4,0.0,8.102785962166962E-4,0.0,2.587181757320206E-4,1.4579318862164382E-4,0.0,0.0,0.0,9.263248569264233E-6,0.0,0.0,0.0,5.528273997963113E-4,0.0,0.012897447372868218,0.0010170989103653854,2.8350983874114878E-5,3.2261427273678795E-5,7.746253386670337E-4,0.0,0.0,0.0,0.0,0.0,3.4147857880560456E-4,0.0019620451822103605
